year,SPEI_mean,tree,lat,lon
1957,-0.7389322050980159,003 _XX_ Robertson,52.833,0.5
1958,1.5722522735595703,003 _XX_ Robertson,52.833,0.5
1959,-1.4126311668327876,003 _XX_ Robertson,52.833,0.5
1960,0.3292321850146566,003 _XX_ Robertson,52.833,0.5
1961,-0.6772899925708771,003 _XX_ Robertson,52.833,0.5
1962,-0.34946127448763165,003 _XX_ Robertson,52.833,0.5
1963,0.1372012346982956,003 _XX_ Robertson,52.833,0.5
1964,-0.06166973816496985,003 _XX_ Robertson,52.833,0.5
1965,0.494768140571458,003 _XX_ Robertson,52.833,0.5
1966,1.0912068145615714,003 _XX_ Robertson,52.833,0.5
1967,0.08989599027803966,003 _XX_ Robertson,52.833,0.5
1968,0.6511972802025932,003 _XX_ Robertson,52.833,0.5
1969,0.9739576833588737,003 _XX_ Robertson,52.833,0.5
1970,-0.18518295671258653,003 _XX_ Robertson,52.833,0.5
1971,0.06478527188301086,003 _XX_ Robertson,52.833,0.5
1972,-0.40441243121001336,003 _XX_ Robertson,52.833,0.5
1973,0.015240435089383806,003 _XX_ Robertson,52.833,0.5
1974,-0.6808594571692603,003 _XX_ Robertson,52.833,0.5
1975,-0.0727955624461174,003 _XX_ Robertson,52.833,0.5
1976,-1.770969101360866,003 _XX_ Robertson,52.833,0.5
1977,0.481900760105678,003 _XX_ Robertson,52.833,0.5
1978,1.028579877955573,003 _XX_ Robertson,52.833,0.5
1979,1.3054883027715343,003 _XX_ Robertson,52.833,0.5
1980,0.7057591623493603,003 _XX_ Robertson,52.833,0.5
1981,0.9815597853490284,003 _XX_ Robertson,52.833,0.5
1982,0.21844871129308427,003 _XX_ Robertson,52.833,0.5
1983,0.5601590158683913,003 _XX_ Robertson,52.833,0.5
1984,-0.0466189831495285,003 _XX_ Robertson,52.833,0.5
1985,0.9415228239127568,003 _XX_ Robertson,52.833,0.5
1986,0.7873589867127261,003 _XX_ Robertson,52.833,0.5
1987,1.3908410796097346,003 _XX_ Robertson,52.833,0.5
1988,0.7051059603691101,003 _XX_ Robertson,52.833,0.5
1989,-1.3561912349292211,003 _XX_ Robertson,52.833,0.5
1990,-1.574214803321021,003 _XX_ Robertson,52.833,0.5
1991,-0.8562247774430684,003 _XX_ Robertson,52.833,0.5
1992,-0.3936804490430014,003 _XX_ Robertson,52.833,0.5
1993,0.2507532888225147,003 _XX_ Robertson,52.833,0.5
1994,-0.045875070217464654,003 _XX_ Robertson,52.833,0.5
1995,-1.5037407236439841,003 _XX_ Robertson,52.833,0.5
1996,-1.5064908010619027,003 _XX_ Robertson,52.833,0.5
1997,-0.5490962945457015,003 _XX_ Robertson,52.833,0.5
1998,0.4431558525455849,003 _XX_ Robertson,52.833,0.5
1999,0.2642342724970409,003 _XX_ Robertson,52.833,0.5
2000,0.740041264465877,003 _XX_ Robertson,52.833,0.5
2001,0.8583635623965945,003 _XX_ Robertson,52.833,0.5
2002,0.07490361058860019,003 _XX_ Robertson,52.833,0.5
2003,-0.9551073866231101,003 _XX_ Robertson,52.833,0.5
2004,0.4298503281814711,003 _XX_ Robertson,52.833,0.5
2005,-0.560054783310209,003 _XX_ Robertson,52.833,0.5
2006,-0.4460079733814512,003 _XX_ Robertson,52.833,0.5
2007,0.823065887604441,003 _XX_ Robertson,52.833,0.5
2008,0.4870071219546454,003 _XX_ Robertson,52.833,0.5
2009,-0.7958297772066933,003 _XX_ Robertson,52.833,0.5
2010,-0.26913711960826603,003 _XX_ Robertson,52.833,0.5
2011,-1.5013937609536308,003 _XX_ Robertson,52.833,0.5
2012,1.3007083055895887,003 _XX_ Robertson,52.833,0.5
2013,-0.4149240723678044,003 _XX_ Robertson,52.833,0.5
2014,0.342931119459016,003 _XX_ Robertson,52.833,0.5
2015,-0.7624606362410954,003 _XX_ Robertson,52.833,0.5
2016,0.7852320554000991,003 _XX_ Robertson,52.833,0.5
2017,-0.5558469854295254,003 _XX_ Robertson,52.833,0.5
2018,-0.5255992029394422,003 _XX_ Robertson,52.833,0.5
1901,0.1379836793988943,004 _XX_ forest,48.777,6.217
1902,-0.20423095393925905,004 _XX_ forest,48.777,6.217
1903,0.5080262534320354,004 _XX_ forest,48.777,6.217
1904,-0.37189202649252756,004 _XX_ forest,48.777,6.217
1905,-0.37494906197701183,004 _XX_ forest,48.777,6.217
1906,-0.2565975710749626,004 _XX_ forest,48.777,6.217
1907,-0.3376043752900192,004 _XX_ forest,48.777,6.217
1908,0.6081046078886304,004 _XX_ forest,48.777,6.217
1909,-0.17883365494864328,004 _XX_ forest,48.777,6.217
1910,0.8576119840145111,004 _XX_ forest,48.777,6.217
1911,-1.0319619647094183,004 _XX_ forest,48.777,6.217
1912,0.049086129026753564,004 _XX_ forest,48.777,6.217
1913,-0.22894089775426046,004 _XX_ forest,48.777,6.217
1914,1.1532442569732666,004 _XX_ forest,48.777,6.217
1915,-0.3057886745248522,004 _XX_ forest,48.777,6.217
1916,1.0827060426984514,004 _XX_ forest,48.777,6.217
1917,0.5391218917710441,004 _XX_ forest,48.777,6.217
1918,-0.43106766470841,004 _XX_ forest,48.777,6.217
1919,-0.07335794078452247,004 _XX_ forest,48.777,6.217
1920,-0.031837791204452515,004 _XX_ forest,48.777,6.217
1921,-1.9687238931655884,004 _XX_ forest,48.777,6.217
1922,1.1303644350596838,004 _XX_ forest,48.777,6.217
1923,0.20719100109168462,004 _XX_ forest,48.777,6.217
1924,0.6014430906091418,004 _XX_ forest,48.777,6.217
1925,0.037328146398067474,004 _XX_ forest,48.777,6.217
1926,0.5226868689060211,004 _XX_ forest,48.777,6.217
1927,0.5347064690930503,004 _XX_ forest,48.777,6.217
1928,-0.4856375301522868,004 _XX_ forest,48.777,6.217
1929,-1.1099399753979273,004 _XX_ forest,48.777,6.217
1930,0.8719197713903019,004 _XX_ forest,48.777,6.217
1931,0.9262361143316541,004 _XX_ forest,48.777,6.217
1932,0.5979794306414468,004 _XX_ forest,48.777,6.217
1933,-0.6739671145166669,004 _XX_ forest,48.777,6.217
1934,-1.4807933228356498,004 _XX_ forest,48.777,6.217
1935,0.2971974472914423,004 _XX_ forest,48.777,6.217
1936,0.47149629252297537,004 _XX_ forest,48.777,6.217
1937,0.7130376206977027,004 _XX_ forest,48.777,6.217
1938,-0.726279371551105,004 _XX_ forest,48.777,6.217
1939,0.9708963217479842,004 _XX_ forest,48.777,6.217
1940,0.27313606441020966,004 _XX_ forest,48.777,6.217
1941,0.5809820762702397,004 _XX_ forest,48.777,6.217
1942,-0.6126900134342057,004 _XX_ forest,48.777,6.217
1943,-1.1237526961735316,004 _XX_ forest,48.777,6.217
1944,-1.0051158836909704,004 _XX_ forest,48.777,6.217
1945,-0.9143311211041042,004 _XX_ forest,48.777,6.217
1946,-0.3719289281538555,004 _XX_ forest,48.777,6.217
1947,-1.3809095195361547,004 _XX_ forest,48.777,6.217
1948,0.21843344824654715,004 _XX_ forest,48.777,6.217
1949,-1.7369111265454973,004 _XX_ forest,48.777,6.217
1950,-0.32490316884858267,004 _XX_ forest,48.777,6.217
1951,1.121086529323033,004 _XX_ forest,48.777,6.217
1952,-0.5154303312301636,004 _XX_ forest,48.777,6.217
1953,-0.7150608854634422,004 _XX_ forest,48.777,6.217
1954,-0.26019721371786936,004 _XX_ forest,48.777,6.217
1955,-0.16134399415126868,004 _XX_ forest,48.777,6.217
1956,0.710377504250833,004 _XX_ forest,48.777,6.217
1957,-0.41969044104085435,004 _XX_ forest,48.777,6.217
1958,0.9591401176793235,004 _XX_ forest,48.777,6.217
1959,-0.8977603380169187,004 _XX_ forest,48.777,6.217
1960,0.3881307861634663,004 _XX_ forest,48.777,6.217
1961,-0.1625457708723843,004 _XX_ forest,48.777,6.217
1962,-0.09227544707911355,004 _XX_ forest,48.777,6.217
1963,-0.10158915711300713,004 _XX_ forest,48.777,6.217
1964,-1.351385542324611,004 _XX_ forest,48.777,6.217
1965,1.2780390126364571,004 _XX_ forest,48.777,6.217
1966,1.2593017390796117,004 _XX_ forest,48.777,6.217
1967,0.12497795905385699,004 _XX_ forest,48.777,6.217
1968,1.2094790424619402,004 _XX_ forest,48.777,6.217
1969,0.37424724229744505,004 _XX_ forest,48.777,6.217
1970,1.6611239697252,004 _XX_ forest,48.777,6.217
1971,-1.104370185307094,004 _XX_ forest,48.777,6.217
1972,0.051645981413977485,004 _XX_ forest,48.777,6.217
1973,-0.8119794300624302,004 _XX_ forest,48.777,6.217
1974,-0.42096451776368277,004 _XX_ forest,48.777,6.217
1975,-0.2854189872741699,004 _XX_ forest,48.777,6.217
1976,-2.151013135910034,004 _XX_ forest,48.777,6.217
1977,0.8173334704978126,004 _XX_ forest,48.777,6.217
1978,0.9221428228276116,004 _XX_ forest,48.777,6.217
1979,1.1007212645241193,004 _XX_ forest,48.777,6.217
1980,1.2267368521009172,004 _XX_ forest,48.777,6.217
1981,0.890427349667464,004 _XX_ forest,48.777,6.217
1982,0.2265532123191016,004 _XX_ forest,48.777,6.217
1983,1.4723862281867437,004 _XX_ forest,48.777,6.217
1984,0.4624280940209116,004 _XX_ forest,48.777,6.217
1985,0.09360914996692113,004 _XX_ forest,48.777,6.217
1986,1.0801523753574915,004 _XX_ forest,48.777,6.217
1987,1.2948994955846242,004 _XX_ forest,48.777,6.217
1988,0.9381596829210009,004 _XX_ forest,48.777,6.217
1989,-0.3092613640640463,004 _XX_ forest,48.777,6.217
1990,-0.4540147674935205,004 _XX_ forest,48.777,6.217
1991,-1.1075997735772813,004 _XX_ forest,48.777,6.217
1992,-0.394523771745818,004 _XX_ forest,48.777,6.217
1993,-0.7283568563205856,004 _XX_ forest,48.777,6.217
1994,0.24314430356025696,004 _XX_ forest,48.777,6.217
1995,0.9152301400899887,004 _XX_ forest,48.777,6.217
1996,-1.110666687999453,004 _XX_ forest,48.777,6.217
1997,-0.026131262071430683,004 _XX_ forest,48.777,6.217
1998,0.28942294525248663,004 _XX_ forest,48.777,6.217
1999,0.43823400705254506,004 _XX_ forest,48.777,6.217
2000,0.8250034366335187,004 _XX_ forest,48.777,6.217
2001,1.2928354176027435,004 _XX_ forest,48.777,6.217
2002,0.07620827587587493,004 _XX_ forest,48.777,6.217
2003,-1.4767861855881554,004 _XX_ forest,48.777,6.217
2004,-0.625435511980738,004 _XX_ forest,48.777,6.217
2005,-0.663131982088089,004 _XX_ forest,48.777,6.217
2006,0.5372583302003997,004 _XX_ forest,48.777,6.217
2007,0.6625823077878782,004 _XX_ forest,48.777,6.217
2008,0.3480842815978186,004 _XX_ forest,48.777,6.217
2009,-0.6582350837332862,004 _XX_ forest,48.777,6.217
2010,-0.28603261922086987,004 _XX_ forest,48.777,6.217
2011,-1.4346384746687753,004 _XX_ forest,48.777,6.217
2012,-0.010822378098964691,004 _XX_ forest,48.777,6.217
2013,0.6525870715933186,004 _XX_ forest,48.777,6.217
2014,-0.9250437383140836,004 _XX_ forest,48.777,6.217
2015,-1.3656840835298811,004 _XX_ forest,48.777,6.217
2016,1.024921131985528,004 _XX_ forest,48.777,6.217
2017,-1.4322367395673479,004 _XX_ forest,48.777,6.217
2018,-0.8478955775499344,004 _XX_ forest,48.777,6.217
1901,0.5322914712131024,005 _XX_ Pinus longaeva,37.526,-118.218
1902,-0.404177867940494,005 _XX_ Pinus longaeva,37.526,-118.218
1903,-0.4610563665628433,005 _XX_ Pinus longaeva,37.526,-118.218
1904,0.22656488822706575,005 _XX_ Pinus longaeva,37.526,-118.218
1905,-0.19414361034120833,005 _XX_ Pinus longaeva,37.526,-118.218
1906,0.9797745879207339,005 _XX_ Pinus longaeva,37.526,-118.218
1907,0.23288013892514364,005 _XX_ Pinus longaeva,37.526,-118.218
1908,-0.2407116395022188,005 _XX_ Pinus longaeva,37.526,-118.218
1909,-0.14057164532797678,005 _XX_ Pinus longaeva,37.526,-118.218
1910,-1.4374007071767534,005 _XX_ Pinus longaeva,37.526,-118.218
1911,0.49523679486342836,005 _XX_ Pinus longaeva,37.526,-118.218
1912,0.06961874876703535,005 _XX_ Pinus longaeva,37.526,-118.218
1913,0.34666559951645987,005 _XX_ Pinus longaeva,37.526,-118.218
1914,0.33707027775900705,005 _XX_ Pinus longaeva,37.526,-118.218
1915,0.5916896313428879,005 _XX_ Pinus longaeva,37.526,-118.218
1916,-0.22275668808392116,005 _XX_ Pinus longaeva,37.526,-118.218
1917,-0.38695049685026917,005 _XX_ Pinus longaeva,37.526,-118.218
1918,0.10426660334425313,005 _XX_ Pinus longaeva,37.526,-118.218
1919,-0.777473549757685,005 _XX_ Pinus longaeva,37.526,-118.218
1920,0.2684767980660711,005 _XX_ Pinus longaeva,37.526,-118.218
1921,-0.24554138204881124,005 _XX_ Pinus longaeva,37.526,-118.218
1922,0.41523368443761555,005 _XX_ Pinus longaeva,37.526,-118.218
1923,0.1425724503185068,005 _XX_ Pinus longaeva,37.526,-118.218
1924,-1.9543788092476981,005 _XX_ Pinus longaeva,37.526,-118.218
1925,0.6959843284317425,005 _XX_ Pinus longaeva,37.526,-118.218
1926,-1.369526275566646,005 _XX_ Pinus longaeva,37.526,-118.218
1927,-0.5454643751893725,005 _XX_ Pinus longaeva,37.526,-118.218
1928,-1.7585888419832503,005 _XX_ Pinus longaeva,37.526,-118.218
1929,-0.5944979957171849,005 _XX_ Pinus longaeva,37.526,-118.218
1930,-0.2741323145372527,005 _XX_ Pinus longaeva,37.526,-118.218
1931,-0.7315577073687953,005 _XX_ Pinus longaeva,37.526,-118.218
1932,-0.2964826822280884,005 _XX_ Pinus longaeva,37.526,-118.218
1933,-0.5476084835827351,005 _XX_ Pinus longaeva,37.526,-118.218
1934,-1.484891054885728,005 _XX_ Pinus longaeva,37.526,-118.218
1935,0.14396235426621778,005 _XX_ Pinus longaeva,37.526,-118.218
1936,0.030312408293996538,005 _XX_ Pinus longaeva,37.526,-118.218
1937,-0.33990601130894255,005 _XX_ Pinus longaeva,37.526,-118.218
1938,1.3742431657654899,005 _XX_ Pinus longaeva,37.526,-118.218
1939,-0.21813861493553435,005 _XX_ Pinus longaeva,37.526,-118.218
1940,-0.6684612839349678,005 _XX_ Pinus longaeva,37.526,-118.218
1941,0.8750210744994027,005 _XX_ Pinus longaeva,37.526,-118.218
1942,-0.07904060876795224,005 _XX_ Pinus longaeva,37.526,-118.218
1943,0.03308764312948499,005 _XX_ Pinus longaeva,37.526,-118.218
1944,-0.5476417637297085,005 _XX_ Pinus longaeva,37.526,-118.218
1945,0.1515766509941646,005 _XX_ Pinus longaeva,37.526,-118.218
1946,-0.5387617221900395,005 _XX_ Pinus longaeva,37.526,-118.218
1947,-1.0509935564228468,005 _XX_ Pinus longaeva,37.526,-118.218
1948,-0.25949289330414366,005 _XX_ Pinus longaeva,37.526,-118.218
1949,-0.690995172730514,005 _XX_ Pinus longaeva,37.526,-118.218
1950,-0.9608882708208901,005 _XX_ Pinus longaeva,37.526,-118.218
1951,-0.3606087735721043,005 _XX_ Pinus longaeva,37.526,-118.218
1952,0.7880553092275348,005 _XX_ Pinus longaeva,37.526,-118.218
1953,-0.12884943187236786,005 _XX_ Pinus longaeva,37.526,-118.218
1954,-0.11571888898366264,005 _XX_ Pinus longaeva,37.526,-118.218
1955,-0.43567166158131193,005 _XX_ Pinus longaeva,37.526,-118.218
1956,0.2426263171115092,005 _XX_ Pinus longaeva,37.526,-118.218
1957,0.13681867292949132,005 _XX_ Pinus longaeva,37.526,-118.218
1958,0.9000241373266492,005 _XX_ Pinus longaeva,37.526,-118.218
1959,-1.640960999897548,005 _XX_ Pinus longaeva,37.526,-118.218
1960,-1.7081961291176933,005 _XX_ Pinus longaeva,37.526,-118.218
1961,-0.6009295561483928,005 _XX_ Pinus longaeva,37.526,-118.218
1962,0.3593460832323347,005 _XX_ Pinus longaeva,37.526,-118.218
1963,1.1627030883516585,005 _XX_ Pinus longaeva,37.526,-118.218
1964,-0.5011672505310604,005 _XX_ Pinus longaeva,37.526,-118.218
1965,0.7247348810945239,005 _XX_ Pinus longaeva,37.526,-118.218
1966,-1.5379141632999693,005 _XX_ Pinus longaeva,37.526,-118.218
1967,1.3284398913383484,005 _XX_ Pinus longaeva,37.526,-118.218
1968,-0.5719254038163594,005 _XX_ Pinus longaeva,37.526,-118.218
1969,1.4334433589662825,005 _XX_ Pinus longaeva,37.526,-118.218
1970,-0.5276787078806332,005 _XX_ Pinus longaeva,37.526,-118.218
1971,0.1834874717252595,005 _XX_ Pinus longaeva,37.526,-118.218
1972,-0.9928507442985263,005 _XX_ Pinus longaeva,37.526,-118.218
1973,0.3029903492757252,005 _XX_ Pinus longaeva,37.526,-118.218
1974,0.3486383429595402,005 _XX_ Pinus longaeva,37.526,-118.218
1975,0.8108333562101636,005 _XX_ Pinus longaeva,37.526,-118.218
1976,0.49015718698501587,005 _XX_ Pinus longaeva,37.526,-118.218
1977,0.008218889789921897,005 _XX_ Pinus longaeva,37.526,-118.218
1978,1.6862804208483015,005 _XX_ Pinus longaeva,37.526,-118.218
1979,0.3588703264083181,005 _XX_ Pinus longaeva,37.526,-118.218
1980,0.7395392933062145,005 _XX_ Pinus longaeva,37.526,-118.218
1981,-0.15568835261676991,005 _XX_ Pinus longaeva,37.526,-118.218
1982,1.8673845359257288,005 _XX_ Pinus longaeva,37.526,-118.218
1983,1.7661641325269426,005 _XX_ Pinus longaeva,37.526,-118.218
1984,-0.3721437784177916,005 _XX_ Pinus longaeva,37.526,-118.218
1985,-0.45261556189507246,005 _XX_ Pinus longaeva,37.526,-118.218
1986,0.4925433530339173,005 _XX_ Pinus longaeva,37.526,-118.218
1987,-0.8343402573040554,005 _XX_ Pinus longaeva,37.526,-118.218
1988,-0.4782016766922815,005 _XX_ Pinus longaeva,37.526,-118.218
1989,-0.5356284124510629,005 _XX_ Pinus longaeva,37.526,-118.218
1990,-0.22483481945736067,005 _XX_ Pinus longaeva,37.526,-118.218
1991,-0.2576914301940373,005 _XX_ Pinus longaeva,37.526,-118.218
1992,0.12699933456523077,005 _XX_ Pinus longaeva,37.526,-118.218
1993,0.40392633421080454,005 _XX_ Pinus longaeva,37.526,-118.218
1994,-0.8797128541128976,005 _XX_ Pinus longaeva,37.526,-118.218
1995,1.3742679016930717,005 _XX_ Pinus longaeva,37.526,-118.218
1996,0.20567335401262557,005 _XX_ Pinus longaeva,37.526,-118.218
1997,0.046444132924079895,005 _XX_ Pinus longaeva,37.526,-118.218
1998,2.5044757298060825,005 _XX_ Pinus longaeva,37.526,-118.218
1999,0.7256912589073181,005 _XX_ Pinus longaeva,37.526,-118.218
2000,0.5354212398815434,005 _XX_ Pinus longaeva,37.526,-118.218
2001,-0.05929779687098095,005 _XX_ Pinus longaeva,37.526,-118.218
2002,-0.867853405220168,005 _XX_ Pinus longaeva,37.526,-118.218
2003,0.8967287114688328,005 _XX_ Pinus longaeva,37.526,-118.218
2004,-0.04858088493347168,005 _XX_ Pinus longaeva,37.526,-118.218
2005,1.391989094870431,005 _XX_ Pinus longaeva,37.526,-118.218
2006,0.7443670971052987,005 _XX_ Pinus longaeva,37.526,-118.218
2007,-0.8665099521167576,005 _XX_ Pinus longaeva,37.526,-118.218
2008,-0.2296789927142007,005 _XX_ Pinus longaeva,37.526,-118.218
2009,0.18356492689677648,005 _XX_ Pinus longaeva,37.526,-118.218
2010,1.0113008277756828,005 _XX_ Pinus longaeva,37.526,-118.218
2011,1.4392124073846,005 _XX_ Pinus longaeva,37.526,-118.218
2012,-0.2523272197161402,005 _XX_ Pinus longaeva,37.526,-118.218
2013,-0.5975584834814072,005 _XX_ Pinus longaeva,37.526,-118.218
2014,-0.7863583128367152,005 _XX_ Pinus longaeva,37.526,-118.218
2015,-0.11019879579544067,005 _XX_ Pinus longaeva,37.526,-118.218
2016,0.4085512363484928,005 _XX_ Pinus longaeva,37.526,-118.218
2017,0.9857760779559612,005 _XX_ Pinus longaeva,37.526,-118.218
2018,-0.0137454377753394,005 _XX_ Pinus longaeva,37.526,-118.218
1901,-0.2597031623125076,007 _XX_ Pinus pinaster,44.7,-0.767
1902,-0.17352435924112797,007 _XX_ Pinus pinaster,44.7,-0.767
1903,-0.31366113892623354,007 _XX_ Pinus pinaster,44.7,-0.767
1904,-0.5984206296769636,007 _XX_ Pinus pinaster,44.7,-0.767
1905,-0.4218989094453199,007 _XX_ Pinus pinaster,44.7,-0.767
1906,-0.7429873283420291,007 _XX_ Pinus pinaster,44.7,-0.767
1907,0.08028531606708254,007 _XX_ Pinus pinaster,44.7,-0.767
1908,0.1897715926170349,007 _XX_ Pinus pinaster,44.7,-0.767
1909,-0.1161865017243794,007 _XX_ Pinus pinaster,44.7,-0.767
1910,1.0909779156957353,007 _XX_ Pinus pinaster,44.7,-0.767
1911,-0.6137799343892506,007 _XX_ Pinus pinaster,44.7,-0.767
1912,-0.17037468616451537,007 _XX_ Pinus pinaster,44.7,-0.767
1913,0.3525021885122572,007 _XX_ Pinus pinaster,44.7,-0.767
1914,0.2663988417812756,007 _XX_ Pinus pinaster,44.7,-0.767
1915,0.7600957527756691,007 _XX_ Pinus pinaster,44.7,-0.767
1916,-0.16850317056689942,007 _XX_ Pinus pinaster,44.7,-0.767
1917,0.48579067843300955,007 _XX_ Pinus pinaster,44.7,-0.767
1918,-0.3789807302611215,007 _XX_ Pinus pinaster,44.7,-0.767
1919,0.7453922291419336,007 _XX_ Pinus pinaster,44.7,-0.767
1920,-0.37858255194234,007 _XX_ Pinus pinaster,44.7,-0.767
1921,-1.099074363708496,007 _XX_ Pinus pinaster,44.7,-0.767
1922,0.6786663234233856,007 _XX_ Pinus pinaster,44.7,-0.767
1923,0.45395551302603315,007 _XX_ Pinus pinaster,44.7,-0.767
1924,-0.3698577284812927,007 _XX_ Pinus pinaster,44.7,-0.767
1925,0.39690242601292475,007 _XX_ Pinus pinaster,44.7,-0.767
1926,0.3133873460548265,007 _XX_ Pinus pinaster,44.7,-0.767
1927,1.0706662705966405,007 _XX_ Pinus pinaster,44.7,-0.767
1928,0.2670019178518227,007 _XX_ Pinus pinaster,44.7,-0.767
1929,-1.1638823343174798,007 _XX_ Pinus pinaster,44.7,-0.767
1930,1.4462474243981498,007 _XX_ Pinus pinaster,44.7,-0.767
1931,0.8909320618425097,007 _XX_ Pinus pinaster,44.7,-0.767
1932,1.0514853681836809,007 _XX_ Pinus pinaster,44.7,-0.767
1933,-0.6548481594238963,007 _XX_ Pinus pinaster,44.7,-0.767
1934,-0.01743047365120479,007 _XX_ Pinus pinaster,44.7,-0.767
1935,0.8024524322577885,007 _XX_ Pinus pinaster,44.7,-0.767
1936,1.6861858197620936,007 _XX_ Pinus pinaster,44.7,-0.767
1937,0.5603759030678442,007 _XX_ Pinus pinaster,44.7,-0.767
1938,-0.40372641171727863,007 _XX_ Pinus pinaster,44.7,-0.767
1939,0.9508535351072039,007 _XX_ Pinus pinaster,44.7,-0.767
1940,1.079747919525419,007 _XX_ Pinus pinaster,44.7,-0.767
1941,1.2897233963012695,007 _XX_ Pinus pinaster,44.7,-0.767
1942,-0.22004783366407668,007 _XX_ Pinus pinaster,44.7,-0.767
1943,-1.2904691036258424,007 _XX_ Pinus pinaster,44.7,-0.767
1944,-1.3213344876255309,007 _XX_ Pinus pinaster,44.7,-0.767
1945,-1.4298898322241647,007 _XX_ Pinus pinaster,44.7,-0.767
1946,-0.18526254807199752,007 _XX_ Pinus pinaster,44.7,-0.767
1947,-0.7274173242705209,007 _XX_ Pinus pinaster,44.7,-0.767
1948,-0.6049409926469836,007 _XX_ Pinus pinaster,44.7,-0.767
1949,-1.0476658173969813,007 _XX_ Pinus pinaster,44.7,-0.767
1950,-0.40682207686560495,007 _XX_ Pinus pinaster,44.7,-0.767
1951,1.4919880628585815,007 _XX_ Pinus pinaster,44.7,-0.767
1952,-0.790018196616854,007 _XX_ Pinus pinaster,44.7,-0.767
1953,-0.6711238941976002,007 _XX_ Pinus pinaster,44.7,-0.767
1954,0.030407062598637173,007 _XX_ Pinus pinaster,44.7,-0.767
1955,-0.7113884378756795,007 _XX_ Pinus pinaster,44.7,-0.767
1956,-0.21787568713937486,007 _XX_ Pinus pinaster,44.7,-0.767
1957,-0.2819583522505127,007 _XX_ Pinus pinaster,44.7,-0.767
1958,0.9835900792053768,007 _XX_ Pinus pinaster,44.7,-0.767
1959,0.03242727714989867,007 _XX_ Pinus pinaster,44.7,-0.767
1960,0.09343404642173223,007 _XX_ Pinus pinaster,44.7,-0.767
1961,-0.3201197066477367,007 _XX_ Pinus pinaster,44.7,-0.767
1962,-0.09702566691807338,007 _XX_ Pinus pinaster,44.7,-0.767
1963,1.236763255936759,007 _XX_ Pinus pinaster,44.7,-0.767
1964,-0.655524981873376,007 _XX_ Pinus pinaster,44.7,-0.767
1965,0.48130017299471156,007 _XX_ Pinus pinaster,44.7,-0.767
1966,0.9923777324812753,007 _XX_ Pinus pinaster,44.7,-0.767
1967,-0.4820269931639944,007 _XX_ Pinus pinaster,44.7,-0.767
